,Predicted Labels,True Labels,Misclassification,Text,Logit Values,Probabilities
110,negative,negative,TRUE,Kan der ikke komme nogle max-grænser på hvor meget cykellygter må lyse? Jeg er træt af at få brændt sorte pletter i mit syn af blinkende LED-lygter...!,[ 4.4159293 -1.6249441 -1.7873404],[0.9956169  0.00236905 0.00201394]
111,negative,negative,TRUE,"""Nordeas Vesterport-filial har gennem mere end et årti været centrum for hundredvis af skattelyselskaber og skuffeselskaber, som har ageret midterstation i mistænkelige transaktioner for hundredvis af millioner.""

Berlingskes Stefan Singh Kailay skriver.

[LINK]",[ 4.4553676 -1.6719975 -1.7396225],[0.9957957  0.00217315 0.00203105]
112,neutral,positive,MISS,"det er jeg glad for at høre! hm, må lige overveje.",[-4.190411   1.3766435  1.0049751],[0.00225683 0.59052634 0.40721682]
113,negative,negative,TRUE,Ergo så fortsættes planerne jo bare i hvert parti. Så hvor meget forskel er der egentlig på den aktuelle politik? Ja der er flere sygehuse under Venstre der er blevet lukket. Men planerne er jo bare kørt videre? Endnu en grund til at vende Borgen ryggen.,[ 4.44212   -1.6979946 -1.7437603],[0.9958047  0.00214564 0.00204965]
114,negative,neutral,MISS,"Søren er blevet kontaktet. Optaget af private forhold, som gør det umuligt for ham at deltage i Ekstra Bladet.",[ 2.3314579  1.1197778 -1.36927  ],[0.75619954 0.22511812 0.01868231]
115,neutral,neutral,TRUE,Chievo-chef: Begge Milan-mål var uberettigede,[-0.9267043  5.5155854 -2.5769331],[1.5897371e-03 9.9810505e-01 3.0523897e-04]
116,negative,negative,TRUE,"Jeg er ikke overbevist. Jeg tror stadig, at du begyndte at kalde dig feminist for at få fisse.",[ 4.3561354 -1.137811  -1.9559566],[0.99410915 0.00408737 0.00180355]
117,negative,negative,TRUE,"Gik tur med kæresten, da han ramte en skulder: Pludselig blev han banket ned og overfaldet #lokalavisen #nyheder",[ 3.6322134   0.03161434 -1.7732813 ],[0.9691808  0.02646577 0.0043534 ]
118,neutral,neutral,TRUE,Åbningsdato er på plads for ny Jem &amp; Fix,[-3.509446   3.6160882 -0.7458959],[7.93544983e-04 9.86624002e-01 1.25824725e-02]
119,negative,negative,TRUE,"Vi er prisgivet de få psykiatri-uddannede der er. Psykologer, psykiatere, socialpædagoger, psykiatri-sygeplejersker. En sosu kan sørge for mad, pleje og opretholder en ""normal"" hverdag og tale med os, men de har ikke teorien med sig #sundhedsreform #dkpol #sundpol #Debatten",[ 4.482874  -1.7057015 -1.901104 ],[0.9962728 0.0020451 0.0016821]
120,positive,positive,TRUE,"Det bedste med denne aprilsnar har været, at jeg har fået bl.a til at tro på det. Det er lige før, at det er større end en invitation fra Trump😜 #dkpol",[-1.8916429 -3.4831426  3.3744323],[0.00513194 0.00104497 0.99382305]
121,neutral,neutral,TRUE,Hele vores flygtningesystem fra efter anden verdenskrig fungerer stadig. Vi har i FN netop opdateret i 2018 vedtaget migrationspagt. (Tak #talop) #epvalg19 #eudk #ep19dk #dkpol,[ 0.34922954  3.8324697  -2.287574  ],[0.02972947 0.9681423  0.00212833]
122,neutral,positive,MISS,"Det er bedst med devisen, at der skal holdes rent og ikke gøres rent, den lærte min farmor mig og gør det hurtigere/bedre at gøre rent. 1 1/2-2 timer år uge tænker jeg 😀 og så kan det reguleres",[-2.8521125  3.9833238 -0.6083415],[0.00106308 0.98891324 0.01002359]
123,negative,negative,TRUE,"Du citatfusker. Inger har aldrig sagt, at børnene på Sjælsmark skulle have utålelige forhold. Citatet om utåleligt handlede ikke om afviste asylansøgere, men om kriminelle på tålt ophold. #dkpol",[ 4.3917794  -0.94327676 -1.9923524 ],[0.9935343  0.00478848 0.00167722]
124,neutral,neutral,TRUE,"Hvad siger du @USER? Skal du med til Mediernes Årsdag 7. maj, hvis Mr. Zuckerberg vælger at være med?🙂Læs mere om annoncen i her #dkmedier #dkpol",[-3.2234929  4.986452  -1.6905842],[2.7151997e-04 9.9847096e-01 1.2575794e-03]
125,positive,positive,TRUE,"Jeg melder mig gerne på banen. Hjemme hos os spiller vi en del computer og konsoller, både mine børn og jeg. Det er berigende og lærerigt, og så var det også god skeletræning, da han havde brug for det. Det gik langt hurtigere end forventet, og lægen mente det skyldtes spil",[-2.245839 -3.075806  3.39182 ],[0.00354308 0.00154501 0.99491197]
126,positive,positive,TRUE,Sandt. Og det er langt mere værd. Af hjertet tak!,[-2.1026638 -3.3893766  3.4657638],[0.00379798 0.00104891 0.99515307]
127,negative,negative,TRUE,"RT @USER: Der er desværre ikke meget, der kan overraske mere ang. Facebooks datahåndtering og sikkerhed #smdk",[ 4.41901   -1.4017898 -1.9322237],[0.9953122  0.00295133 0.00173641]
128,positive,neutral,MISS,OB-profil: Brøndby-kampen var den fedeste #brøndby #obdk #sldk,[-3.3316271 -1.4585977  2.7453113],[0.00225631 0.01468404 0.98305964]
129,negative,positive,MISS,Mere græssende kvæg UDEN supplerende foder og færre svin vil være en klima- OG miljøgevinst EAT Lancet rapporten er vegansk religion og ikke videnskab!,[ 4.3955126 -1.712795  -1.7662058],[0.9956858  0.00221472 0.00209953]
130,negative,negative,TRUE,Dybt bekymrende udvikling med gensidig eskalering. Brug for det modsatte. Dialog og deeskalering. Kun våben-industrien glædes over udviklingen.,[ 4.3825645 -1.7255123 -1.786821 ],[0.99570125 0.00221526 0.00208353]
131,negative,negative,TRUE,"Børnene er ikke prioriteret
 Det Kan vi da se
Thorning overtog efter en VKO regering, som lagde skat,politi og udlændingeområde/integration ned
 Thorning havde ingen vækst",[ 4.379257  -1.7096334 -1.7281579],[0.9955258  0.00225778 0.00221634]
132,neutral,neutral,TRUE,I dag fastlægger regionsrådet rammen for en ny sundhedsplan for sundhedsvæsenet i @USER. Vi arbejder videre på trods af de blå partier ønske om at nedlægge regionerne. #sundpol #dkpol,[-2.8640885  4.2773294 -0.8748056],[7.864550e-04 9.934643e-01 5.749214e-03]
133,neutral,neutral,TRUE,"Så kom der en aftale om koordinering af social sikring 883 - den om #dagpenge til andre EU-borgere. Vi fortæller mere, når vi ved, hvad aftalen indeholder. #eudk #socialsikring #dkpol #arbejde",[-2.168228   5.721859  -2.1982415],[3.7416091e-04 9.9926275e-01 3.6309802e-04]
134,positive,positive,TRUE,Tak til for jeres grundige gravearbejde. En fantastisk resource for alle os #aktivepensionskunder der arbejder for at VORES tilsammen 4500 milliarder pensionskroner investeres ansvarligt,[-1.8378211 -3.6440878  3.4489675],[5.0283675e-03 8.2599086e-04 9.9414563e-01]
135,neutral,positive,MISS,"Jeg er muligvis sent ude, men. Hvordan gik/går valget?",[-1.9384941  5.546335  -2.4248002],[5.6103023e-04 9.9909401e-01 3.4497399e-04]
136,positive,negative,MISS,Jeg er dybt bekymret!! #dkpol #dkhandicap,[-2.399811  -1.1524087  1.7801234],[0.01431786 0.04984458 0.9358375 ]
137,positive,positive,TRUE,"I know... Men du ved det og jeg ved det. Og det er det vigtige. Jeg glemmer aldrig QPR 2012, men jeg får mere gåsehud af Dickovs mål mod Gilligham",[-3.174253  -0.6128404  1.7032168],[0.00688458 0.08918357 0.90393186]
138,positive,negative,MISS,"Enig meg Morten #Østergaard. Jeg var bange at det kun mig som mærker at S har næsten samme retning som DF. For at fiske stemmer Mette kan 
lave er aftale med alle.. uanset at det er godt eller dårligt til DK i fremtiden #dkpol",[-2.2910323 -2.9365401  3.2694755],[0.0038244 0.0020055 0.9941702]
139,negative,neutral,MISS,"Tænker motoren skal køre så og så mange minutter før der er tryk nok på bremseevne 
Så hvis motoren slukkes så tager det alt for lang tid inden den kan bevæge sig igen",[ 4.4467974 -1.592172  -1.8132532],[0.9957231  0.00237382 0.00190297]
140,neutral,negative,MISS,"Hvis du har andet end galde, så kom med det.",[-3.163168   4.7455554 -1.0597464],[3.6628576e-04 9.9663228e-01 3.0014040e-03]
141,positive,positive,TRUE,"Styrket sundhedspleje i Odense skal give bedre børneliv    De første 1000 dage i et barns liv er nogle af de mest afgørende for det liv, barnet får. Så for at børnene får den allerbedste start, indfører Odense Kommune nu flere kontakter mellem forældre o…",[-2.6673074 -2.5249853  3.1125288],[0.00306881 0.00353818 0.993393  ]
142,neutral,neutral,TRUE,Når man skal beskrive ungdommen for morfar,[-3.0684748   1.3190016   0.04961837],[0.00961165 0.7731339  0.21725442]
143,neutral,neutral,TRUE,"Han står ikke for det nu, fordi han er / var ansat til noget andet og det er nogle spillere med andre kompetencer. Ved evt BIF er der andre spillere og sikkert krav om noget andet",[-1.3354106  4.9248605 -1.9147044],[0.00190505 0.9970276  0.00106739]
144,neutral,neutral,TRUE,"Så er det blevet NFC-holdenes tur til at ryge under vores lup 🔍 Vi kigger på, hvad de mangler, og hvad vi mener, de bør gå efter i årets draft 🏈

#nfldk

[LINK]",[-2.1093886  4.961871  -1.7319455],[8.4739382e-04 9.9791664e-01 1.2359663e-03]
145,neutral,negative,MISS,"Blot til almindelig oplysning: går til valg på at tale ned til vælgerne, skide på konventioner, lade DF styre slagets gang osv osv..
#dkpol",[ 1.2947583  2.588588  -2.1606123],[0.21375279 0.7794978  0.00674937]
146,negative,negative,TRUE,"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",[ 4.4833946 -1.666391  -1.7427723],[0.9959059  0.0021252  0.00196892]
147,neutral,neutral,TRUE,Fordi blasfemi og straf for det er noget der hører fortiden til. Når jeg hører ordet blasfemi så tænker jeg på Monty Pythons Life of Brian,[-0.4524236  4.37732   -1.9803584],[0.00791165 0.9903716  0.0017167 ]
148,positive,positive,TRUE,Kunne heller ikke forestille mig andet 😊,[-1.326051  -0.7313623  0.3742078],[0.12065884 0.2186901  0.660651  ]
149,neutral,positive,MISS,"Fordi de spiller kalenderturnering i Sverige. Så det transfervindue, de har nu, svarer i længde til det danske om sommeren 👍",[-2.0589204  5.3186536 -2.0427208],[6.2432874e-04 9.9874121e-01 6.3452491e-04]
150,negative,negative,TRUE,"🇩🇪 er i den grad gået i flyverskjul med Visegradlandene.

🇩🇰🇫🇷🇱🇺🇪🇸🇵🇹🇫🇮🇸🇪 kæmper for klimaneutralitet senest i 2050 på linje med Parisaftalens 1,5-gradersmålsætning. Men det bliver svært.

TRÅD om, hvorfor Tyskland har sat sig bagerst i klassen, når det gælder klimaet.
#dkgreen",[ 4.4815927 -1.698931  -1.785843 ],[0.9960492  0.00206117 0.00188959]
151,negative,negative,TRUE,Der er mennesker vi bare ikke kan lide. Sådan har jeg det med Schur,[ 4.355396  -1.6597445 -1.7283642],[0.995301   0.00243003 0.00226888]
152,neutral,positive,MISS,#Trump virker tilfreds med #FoxNews her til aften,[-2.8768349  5.255394  -1.6377931],[2.9352825e-04 9.9869305e-01 1.0133486e-03]
153,positive,positive,TRUE,Det er vi også ret mange #eudk #eupol modstandere der er 😁😁,[-2.7149863 -0.5039706  1.329704 ],[0.01487686 0.13575107 0.84937215]
154,neutral,neutral,TRUE,Pause i Brøndby IF-Randers FC. Stilling: 1-0. Mere info her: #bifrfc #sldk #brøndby #randersfc,[-2.355005   5.5199885 -2.1333275],[3.7980688e-04 9.9914610e-01 4.7406307e-04]
155,neutral,neutral,TRUE,Se DM-ruten i cykling: Kommer rytterne forbi dig?,[-2.2552283  5.6627903 -2.3187053],[3.6386633e-04 9.9929464e-01 3.4148683e-04]
156,negative,neutral,MISS,"Uh, det er en lang twittertråd = potentiel hvepserede at stikke hånden ned i @USER. 

Overordnet set er jeg nok enig med - der er ikke noget kontroversielt i at mene udbud dominerer på lang sigt. Det er pensum på alle #dkøko uddannelser. Ligesom... 1/2",[ 4.09209    -0.90938205 -1.347951  ],[0.9890537  0.00665439 0.00429181]
157,neutral,neutral,TRUE,Mulig dommerfejl? Den var meget tydeligt inde selv på de dårlige TV billeder. #sldk,[-1.2070966  5.011263  -2.3005826],[1.9872251e-03 9.9734700e-01 6.6581258e-04]
158,negative,negative,TRUE,"Når du vælger at bruge den imod mig så er der tale om en andekendelse af mig som én der følge reglerne og dermed er du forkert på det fra starten! Det var så logikken, så nej det siger du er helt forkert på det! Jamen igen du har netop kommet med en påstand du ikke kan bevise.",[ 4.4509087 -1.5561364 -1.7895613],[0.9956091  0.00245054 0.00194038]
159,positive,positive,TRUE,Ugens Buket til en brugsuddeler med overskud #rudersdal #viborsmukt,[-3.5000634 -1.3995064  2.4753082],[0.00248271 0.02028556 0.97723174]
160,neutral,positive,MISS,"Breaking:
@USER Birgit har nu forstået, at vindmøller kun har en del af skylden for at CO2 udledningen stiger i Danmark. Næste skridt må være at få til at forstå det også. #dkenergi #dkgreen #dkpol",[-2.1356747   0.71410054  0.48402545],[0.03123487 0.53986025 0.42890492]
161,negative,neutral,MISS,"PET er ikke blevet informeret i en lang række sager om radikaliseringsmistænkte på asylcentre og udrejsecentre. Heller ikke når de er forsvundet fra centrene. 46 er væk, og kun i 3 af sagerne er PET blevet orienteret om det. Samråd på tirsdag #dkpol",[ 4.199735  -0.6932336 -1.7241982],[0.98992866 0.0074236  0.00264772]
162,positive,neutral,MISS,"Kloge spejle, Augmented Humans eller noget helt tredje? Lara Gavina fra kom med gode bud på, hvad brands skal gøre for at forblive relevante i den Post Mobile-æra. #tmhemlist2019 #ÅRESTCMO",[-3.2333913 -1.807104   2.7515943],[0.00248398 0.01034133 0.98717475]
163,neutral,positive,MISS,"Svaret på dit spørgsmål er enkelt Lars, det er den som har behovet. Det handler ikke om hvilket job man har haft. Det handler om at når den faglige uddannede læge laver en lægeerklæring der siger, at en borger er for syg/nedslidt til at arbejde, så har vi et system der hjælper.",[-3.8115299   3.6142793   0.11090973],[5.7794101e-04 9.7022241e-01 2.9199624e-02]
164,positive,negative,MISS,Tellerup er da forlængst blevet et kæmpe brand!,[ 0.07799361 -3.784565    2.3109941 ],[0.09662931 0.00203058 0.90134007]
165,neutral,neutral,TRUE,4 gange Kaptain arbejder i samme virksomhed,[-2.3874073  3.577847  -1.0635434],[0.00253543 0.9879367  0.00952794]
166,positive,positive,TRUE,Frederik Søgaard leverede et stærkt underholdende moment undervejs i DM-finalen! #baddk #badminton,[-2.1409578 -3.4041226  3.409146 ],[0.00386777 0.00109364 0.99503857]
167,negative,positive,MISS,"Men køer på græs er bedre for klimaet og lur mig om køerne ikke hellere vil gå frit rundt end stå bundet i en stald. Hvis ydelsen derved falder, så må landmændene leve med det",[ 2.295952   1.5528247 -1.6419165],[0.6688454  0.31811902 0.0130356 ]
168,negative,neutral,MISS,Fordi de har råbt homofobiske ting efter ham,[ 4.402128  -1.5698242 -1.8544642],[0.99555284 0.00253792 0.00190924]
169,negative,negative,TRUE,"Blog: Katastrofale mangler hos udenlandske læger, der skal behandle danskere. Syg politisk korrekthed er den skyldige.",[ 4.137831  -1.645393  -1.5593666],[0.9936069  0.00305909 0.0033339 ]
170,neutral,positive,MISS,RT @USER: Nordisk venstrefløj i fælles grønt udspil💚❤️,[-2.2642295  5.7938185 -2.259287 ],[3.1634324e-04 9.9936575e-01 3.1791077e-04]
171,positive,negative,MISS,"Ud fra den korte præsentation, mangler de at lave et ‘med-eller-uden-stilletter’ filter. Da det klart er info de fleste kvinder ønsker at oplyse...:)",[-0.992829   -0.5091039   0.06469724],[0.18177372 0.2948562  0.5233701 ]
172,neutral,neutral,TRUE,Beskæftigelsesministeriet: Beskæftigelsesminister Troels Lund Poulsens kommentar til ledig,[-2.5688803  5.7689276 -2.1266117],[2.3915010e-04 9.9938869e-01 3.7217335e-04]
173,neutral,negative,MISS,"Bestemt. Det er lidt enten eller, ikke?",[-1.5989206  5.552565  -2.205813 ],[7.8275136e-04 9.9879068e-01 4.2663226e-04]
174,negative,negative,TRUE,"Hvorfor er det, at vi ikke længere må se TV-billederne af gengivelserne, når der er VAR? Det er da grænseløst irriterende #CLDK",[ 4.431271  -1.6634262 -1.7069498],[0.99560577 0.00224489 0.00214928]
175,neutral,positive,MISS,Os der vil bevare Danmark Dansk og bevare vores kultur stemmer da på NB eller som nødløsning på DF. Personligt betragter jeg NB som vores bedste løsning fordi de er EU modstandere.!,[-2.735066   3.2345238 -0.9145416],[0.00250928 0.9819957  0.01549506]
176,positive,neutral,MISS,"Absolut. Og med morgenens nyhed om at han har underskrifter nok, bliver det at tale højt om denne forskelsbehandling endnu mere vigtig. Det gør ondt helt ind i hjertet.",[-0.7529489 -2.6377697  1.8374572],[0.06902722 0.01048221 0.92049056]
177,negative,negative,TRUE,"Helt absurd at gymnasiumelever fra København har lavere arbejdsmoral end gymnasiumelever fra Jylland. Hmm er det ikke for langt ude at føre sådan generaliseringer ud fra en undersøgelse? #dkpol 

",[ 4.4623976 -1.6741447 -1.7802644],[0.9959098  0.00215354 0.00193672]
178,neutral,neutral,TRUE,"Interessant bud. Så hvis du kunne bestemme, skulle de X antal kampe, som spillerne gerne vil have fjernet per sæson, findes ved at spille færre landskampe? Alle klubkampene skulle bestå?",[ 1.6260104  2.2630796 -2.0635984],[0.3429458  0.6484868  0.00856739]
179,neutral,neutral,TRUE,"Så skal vi igen til at tænke på sidste sommer, hvor vi advarede mod brandfare i naturen. Naturen er nu så tør, at en naturbrand hurtigt kan brede sig. Man skal derfor tænke sig om inden brug af kulgrill, ukrudtbrænder eller andet. Tre naturbrande i dag. Go sommer #politidk",[-1.0080255   0.9087697  -0.20070401],[0.09959139 0.67713517 0.22327344]
180,positive,positive,TRUE,Det skal jo også passes ...😄 Heldigvis er det jo unikke individer uanset om det er hunde eller katte - nogle hunde kan være ret asociale. Men sådanne nogen fluffy nogen..... suk. Pragtfuldt. 😊,[-1.7217442 -3.6815844  3.4111404],[5.8600763e-03 8.2557293e-04 9.9331433e-01]
